vendor_id,pickup_dayofweek,pickup_hour,dropoff_dayofweek,dropoff_hour,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,speed
Quito,4,6,4,6,-78.49598599,-0.1876710713,-78.50556955,-0.204353718,416,2256,109,26.45472313
Quito,4,6,4,6,-78.43595769,-0.2964039794,-78.45324357,-0.3039664636,450,2780,62,25.79381443
Quito,4,6,4,7,-78.4841962,-0.2197,-78.48685937,-0.2075342078,583,2263,251,24.53855422
Quito,4,7,4,7,-78.4977744,-0.1516649,-78.49867089,-0.1344367944,349,2284,115,35.13846154
Quito,4,7,4,7,-78.44699636,-0.2909898728,-78.44006373,-0.2919379244,565,4818,77,35.54262295
Quito,4,6,4,7,-78.46568837,-0.1629200471,-78.36836916,-0.210544789,1624,20007,164,49.33232877
Quito,4,7,4,7,-78.43990023,-0.2920111765,-78.45009552,-0.3069752046,406,2628,83,29.29040248
Quito,4,6,4,7,-78.44358344,-0.1138775792,-78.49706585,-0.1369128859,1644,12029,550,39.58354662
Quito,4,7,4,7,-78.4848344,-0.1226681566,-78.46865556,-0.09940275514,939,4225,453,31.2962963
Quito,4,7,4,7,-78.51133917,-0.2143828458,-78.51129943,-0.2261264066,885,2170,409,16.41176471
Quito,4,7,4,7,-78.5099163,-0.2199720489,-78.51475966,-0.22238932,204,892,61,22.45594406
Quito,4,7,4,8,-78.49839029,-0.1398698844,-78.46728291,-0.1566325655,1451,5483,669,25.24143223
Quito,4,8,4,8,-78.51603678,-0.2126913888,-78.508819,-0.20715402,542,2744,126,23.74615385
Quito,2,12,2,12,-78.46711312,-0.1266059188,-78.47137045,-0.1495618055,616,3206,186,26.84093023
Quito,4,8,4,8,-78.44240632,-0.008387542268,-78.44329217,-0.003017017038,218,775,48,16.41176471
Quito,4,8,4,8,-78.46329823,-0.1287856131,-78.4796119,-0.14397572,1144,4226,572,26.5972028
Quito,4,8,4,8,-78.46595123,-0.1319347156,-78.48177421,-0.1321088911,481,3844,102,36.51292876
Quito,4,8,4,8,-78.53662797,-0.2907565702,-78.51293911,-0.2234941226,1177,8676,151,30.44210526
Quito,4,8,4,9,-78.41207667,-0.3093496123,-78.44331596,-0.2453510241,2240,19225,306,35.78593588
Quito,4,8,4,9,-78.49874173,-0.1345556928,-78.47183033,-0.1649253894,1402,5569,616,25.50687023
Quito,4,9,4,9,-78.50553489,-0.2322803459,-78.5230594,-0.2393324,712,2970,398,34.05095541
Quito,4,9,4,9,-78.44372602,-0.1598799693,-78.44406695,-0.1580996505,179,432,126,29.34339623
Quito,4,8,4,9,-78.45548087,-0.1600481146,-78.4778886,-0.1933819947,1425,7364,458,27.41509824
Quito,4,9,4,9,-78.46215906,-0.1306027485,-78.49402194,-0.13385954,1087,5935,322,27.92941176
Quito,4,9,4,9,-78.48723678,-0.1662236131,-78.49300359,-0.1905029508,447,2804,163,35.54366197
Quito,4,9,4,9,-78.48573827,-0.1238976995,-78.49743931,-0.1148367016,333,2152,123,36.89142857
Quito,4,9,4,9,-78.48573827,-0.1238976995,-78.49743931,-0.1148367016,333,2152,123,36.89142857
Quito,4,9,4,10,-78.4997378,-0.1357132277,-78.47914205,-0.1820147811,1402,7307,520,29.8244898
Quito,4,10,4,10,-78.52788126,-0.24434172,-78.51505552,-0.229800775,891,3854,321,24.34105263
Quito,4,10,4,10,-78.51500068,-0.2298039442,-78.51576399,-0.2223488301,518,1136,315,20.14581281
Quito,4,10,4,10,-78.4801791,-0.1780758303,-78.4852256,-0.2047366687,737,3575,270,27.55888651
Quito,4,10,4,10,-78.50273292,-0.1839007084,-78.49504503,-0.1861834876,356,1841,106,26.5104
Quito,4,10,4,10,-78.51735847,-0.2741028673,-78.52897265,-0.279964513,474,2227,240,34.26153846
Quito,4,11,4,11,-78.48679873,-0.2059564633,-78.48121082,-0.1903219134,540,2994,190,30.79542857
Quito,4,11,4,11,-78.50292407,-0.1320012245,-78.49421941,-0.1316116269,483,2074,206,26.95451264
Quito,4,11,4,11,-78.507994,-0.2825671153,-78.51723968,-0.2746357337,674,3247,357,36.87444795
Quito,4,11,4,11,-78.47601407,-0.1937000444,-78.47437351,-0.1684373293,1046,4234,582,32.85
Quito,4,12,4,12,-78.49831537,-0.2069913825,-78.49528968,-0.1896605755,534,2251,209,24.93415385
Quito,4,12,4,12,-78.50065686,-0.1308608064,-78.49497563,-0.1332898051,124,962,22,33.95294118
Quito,4,12,4,12,-78.4975399,-0.1903603757,-78.49647707,-0.17511609,520,2361,216,27.95921053
Quito,4,12,4,12,-78.47217725,-0.1454367826,-78.4803887,-0.1850955022,1981,5439,1350,31.03074485
Quito,4,12,4,12,-78.52613995,-0.27643848,-78.49596416,-0.2062226859,1765,11681,440,31.7370566
Quito,4,12,4,12,-78.46961029,-0.1438141966,-78.48790768,-0.18970018,1585,6473,790,29.31169811
Quito,4,12,4,12,-78.49780907,-0.2071859614,-78.50168697,-0.204924587,501,1580,246,22.30588235
Quito,4,12,4,12,-78.54404095,-0.2837212387,-78.5592561,-0.29415604,630,3760,220,33.01463415
Quito,4,12,4,1,-78.44491305,-0.3068614697,-78.46584108,-0.2789114599,881,6547,128,31.30039841
Quito,4,12,4,1,-78.46936404,-0.1272655284,-78.48770888,-0.124464275,539,3394,154,31.7361039
Quito,4,1,4,1,-78.5307049,-0.2423071454,-78.55123378,-0.27016682,701,4595,106,27.80168067
Quito,4,1,4,1,-78.51164185,-0.2185740843,-78.50252676,-0.2256447895,591,1832,270,20.54579439
Quito,4,1,4,1,-78.52692395,-0.2481248295,-78.54029118,-0.2436607156,440,2050,149,25.36082474
Quito,4,1,4,2,-78.54033491,-0.2436994636,-78.5309304,-0.246101,440,1455,217,23.48878924
Quito,4,1,4,2,-78.49418927,-0.153840782,-78.46508066,-0.1590888681,1177,4430,595,27.40206186
Quito,4,1,4,2,-78.4968665,-0.2073692396,-78.52737713,-0.2274540741,1042,5529,374,29.79700599
Quito,4,2,4,3,-78.49779918,-0.133443895,-78.49464891,-0.11371278,547,2536,44,18.15029821
Quito,4,2,4,3,-78.50327668,-0.1837026369,-78.48593324,-0.19074366,1092,4140,314,19.15681234
Quito,4,3,4,3,-78.47233132,-0.09203952336,-78.47436853,-0.1092234174,328,2574,88,38.61
Quito,4,2,4,3,-78.49775279,-0.2655738981,-78.4940051,-0.12621848,2408,21097,537,40.59283805
Quito,4,3,4,3,-78.49870328,-0.134191037,-78.49218272,-0.1422489,670,3461,158,24.33515625
Quito,4,4,4,4,-78.47607182,-0.09003700242,-78.47282359,-0.09138035323,434,2904,81,29.61586402
Quito,4,3,4,4,-78.45353942,-0.303828181,-78.41602947,-0.3072900966,3648,14243,1708,26.43030928
Quito,4,4,4,4,-78.48037119,-0.1724215288,-78.47198567,-0.1666577811,746,2999,309,24.70572082
Quito,4,4,4,4,-78.49597199,-0.1400438248,-78.48552159,-0.1750000175,1411,6284,624,28.74510801
Quito,4,4,4,4,-78.4199058,-0.3067919502,-78.41930748,-0.3063368969,554,2310,70,17.18181818
Quito,3,1,3,1,-78.48247648,-0.1390557,-78.51389518,-0.24576378,3223,20622,307,25.45925926
Quito,4,4,4,5,-78.47903154,-0.09151470659,-78.460379,-0.1278356248,1089,7026,182,27.88710033
Quito,4,4,4,5,-78.48542821,-0.1693238323,-78.45387598,-0.10457634,1534,11880,382,37.125
Quito,4,4,4,5,-78.47016932,-0.1399551116,-78.52232333,-0.2402666602,2737,14955,970,30.46859083
Quito,4,5,4,5,-78.49618298,-0.21198602,-78.4984025,-0.2049240592,615,1300,394,21.17647059
Quito,4,5,4,5,-78.49973558,-0.136079366,-78.49152404,-0.12041604,641,3535,167,26.84810127
Quito,4,5,4,5,-78.49454961,-0.1996824441,-78.50060382,-0.19283812,560,1633,266,19.99591837
Quito,4,5,4,5,-78.49238729,-0.1894280777,-78.50359296,-0.21463676,813,3463,329,25.75785124
Quito,4,5,4,6,-78.49971787,-0.1355089968,-78.50083182,-0.13465312,978,4426,421,28.60610413
Quito,4,5,4,6,-78.51848954,-0.247947134,-78.5327866,-0.2588658,713,3040,194,21.0867052
Quito,4,3,4,6,-78.48318462,-0.2036724915,-78.45781248,-0.1639508065,7843,79950,2486,53.72783274
Quito,4,5,4,6,-78.49548107,-0.1983641941,-78.48170879,-0.2116956315,1007,2547,580,21.4735363
Quito,4,5,4,6,-78.47641299,-0.08989087265,-78.47737689,-0.1334583646,1102,7060,231,29.18025258
Quito,4,6,4,6,-78.49619125,-0.1474323678,-78.48772822,-0.1568011943,407,2555,81,28.21472393
Quito,4,6,4,6,-78.42986221,-0.2028130407,-78.45559638,-0.1643540965,2028,5225,4,9.293478261
Quito,4,6,4,6,-78.48140791,-0.2119598439,-78.50699082,-0.2420799,1555,6031,472,20.04764543
Quito,4,6,4,6,-78.49990648,-0.1342831024,-78.49091863,-0.1024192276,674,4957,152,34.1862069
Quito,4,6,4,6,-78.46187418,-0.1622472882,-78.4742026,-0.12391942,2217,6116,1407,27.18222222
Quito,4,6,4,7,-78.51187964,-0.2205315361,-78.50148592,-0.2024535,483,2615,125,26.29608939
Quito,4,7,4,7,-78.46394446,-0.1606056,-78.478507,-0.1930053,1043,6658,269,30.96744186
Quito,4,7,4,7,-78.50100224,-0.2030630869,-78.49283451,-0.1635598796,1530,7925,345,24.07594937
Quito,4,6,4,7,-78.47257421,-0.1679410987,-78.47847022,-0.1907297343,3139,3881,1696,9.682328482
Quito,4,7,4,7,-78.4823978,-0.18918266,-78.4822801,-0.18851368,261,166,223,15.72631579
Quito,4,7,4,7,-78.49029144,-0.1598085497,-78.49949478,-0.1907350377,539,3929,136,35.09776675
Quito,4,4,4,5,-78.49997418,-0.1605029164,-78.48088706,-0.1414463225,801,4138,168,23.53364929
Quito,4,7,4,7,-78.4826002,-0.1887054,-78.48168044,-0.2042316,894,3999,250,22.35465839
Quito,4,7,4,7,-78.48447559,-0.189917941,-78.4954091,-0.1575399,1177,5489,382,24.85584906
Quito,4,7,4,7,-78.47979859,-0.1926168339,-78.48653907,-0.2004426077,1321,1150,3,3.141122914
Quito,4,7,4,7,-78.48225113,-0.2045323568,-78.48877468,-0.21820568,639,2181,335,25.82763158
Quito,4,7,4,7,-78.49763551,-0.1704079384,-78.48973785,-0.2065241932,955,5111,216,24.89797023
Quito,4,7,4,8,-78.47672111,-0.09001783285,-78.47645884,-0.1838429063,1654,11656,365,32.55360745
Quito,4,8,4,8,-78.48081714,-0.1772571191,-78.4858428,-0.162872,710,2233,335,21.4368
Quito,4,7,4,8,-78.48872002,-0.21819818,-78.45684916,-0.15600498,1425,9735,212,28.8920033
Quito,4,8,4,8,-78.4824273,-0.1851866803,-78.48864168,-0.1808946417,376,2361,119,33.07237354
Quito,4,8,4,8,-78.4677789,-0.124543075,-78.47463364,-0.14007428,477,2381,89,22.09175258
Quito,4,8,4,8,-78.52161644,-0.2516178649,-78.537568,-0.25000848,509,2232,174,23.98567164
Quito,4,8,4,8,-78.5317084,-0.2753571934,-78.52348345,-0.2634375047,1006,6734,774,104.4931034
Quito,4,8,4,8,-78.46258092,-0.16298782,-78.47740914,-0.1877531894,869,4657,325,30.81838235
Quito,4,8,4,8,-78.487562,-0.2058853,-78.48182268,-0.09067143636,2083,15147,615,37.14523161
Quito,4,8,4,8,-78.48544362,-0.1752278192,-78.48334256,-0.1619184252,449,2027,197,28.95714286
Quito,4,8,4,8,-78.47745829,-0.1877915198,-78.49210174,-0.1552960372,987,5229,353,29.69148265
Quito,4,8,4,9,-78.48172715,-0.1818267686,-78.47918642,-0.17909112,2264,13645,756,32.57427056
Quito,4,9,4,9,-78.47966996,-0.1788390724,-78.48033111,-0.1815540798,138,324,76,18.81290323
Quito,4,8,4,9,-78.53158871,-0.2749619256,-78.52570691,-0.2760856053,1570,10062,1187,94.57754569
Quito,4,9,4,9,-78.47617267,-0.08992826993,-78.50154327,-0.1158897374,772,6245,162,36.8557377
Quito,4,9,4,9,-78.53204401,-0.2753498992,-78.54232395,-0.2995346558,790,5308,544,77.67804878
Quito,4,9,4,9,-78.48027403,-0.1815459516,-78.35598542,-0.1433892125,2644,40416,328,62.82279793
Quito,4,9,4,10,-78.49465205,-0.17526249,-78.42279667,-0.09523959341,2602,20445,778,40.35197368
Quito,4,10,4,10,-78.51880906,-0.2742699178,-78.51473729,-0.2720921593,129,921,33,34.5375
Quito,4,9,4,10,-78.48540154,-0.1776345097,-78.4852623,-0.1776275284,4891,8035,3954,30.87086446
Quito,4,10,4,10,-78.52264522,-0.22822494,-78.55199892,-0.27217482,1311,7786,446,32.40416185
Quito,4,10,4,10,-78.52570569,-0.2761928178,-78.53966715,-0.2843961085,304,2645,179,76.176
Quito,4,10,4,10,-78.48567994,-0.1769026188,-78.50742484,-0.2051584265,749,6013,199,39.35781818
Quito,4,10,4,10,-78.48551146,-0.1756690394,-78.45955391,-0.1615378862,569,4231,123,34.15156951
Quito,4,10,4,10,-78.5277451,-0.281936901,-78.52084511,-0.2718495252,348,2497,85,34.17946768
Quito,4,11,4,11,-78.48680872,-0.1914589,-78.48427044,-0.21276878,509,3192,150,32.00891365
Quito,4,11,5,12,-78.48210791,-0.1497454776,-78.49928298,-0.2191634649,1208,9634,157,32.99942912
Quito,5,12,5,12,-78.47737178,-0.17536764,-78.48628176,-0.11644184,1294,10254,333,38.41248699
Quito,3,2,3,3,-78.46769761,-0.1410401625,-78.48305523,-0.20321874,2628,9367,1358,26.55212598
Quito,5,7,5,7,-78.41388794,-0.3007143176,-78.41592079,-0.3073080738,285,1183,123,26.28888889
Quito,5,7,5,7,-78.4974737,-0.1938072201,-78.48082655,-0.181796705,548,3708,187,36.97728532
Quito,5,7,5,7,-78.56835249,-0.2743546313,-78.55596172,-0.2941281033,618,2905,147,22.20382166
Quito,5,7,5,7,-78.4801112,-0.134235,-78.4887582,-0.18832246,1245,7041,390,29.64631579
Quito,5,7,5,7,-78.46394148,-0.1440141201,-78.47074621,-0.160564962,873,2686,370,19.22385686
Quito,5,7,5,8,-78.51703215,-0.2798221709,-78.52268197,-0.2745151005,2039,9987,766,28.24289081
Quito,5,7,5,8,-78.49155997,-0.1649791,-78.48454411,-0.1703803475,496,1988,115,18.78425197
Quito,5,8,5,8,-78.4948041,-0.2415968856,-78.51471561,-0.2379801846,556,3226,93,25.08336933
Quito,5,8,5,8,-78.44807445,-0.1249537888,-78.44417138,-0.1445410041,195,2262,0,41.76
Quito,5,7,5,8,-78.4999968,-0.2649866,-78.47906022,-0.1850836,2380,21440,278,36.71931494
Quito,5,7,5,8,-78.48969145,-0.1870032338,-78.45922844,-0.1624904929,1516,5481,812,28.02784091
Quito,5,6,5,6,-78.53143934,-0.25469434,-78.48525922,-0.2061780266,1567,10249,284,28.75791115
Quito,5,8,5,8,-78.46242505,-0.1387899894,-78.48481296,-0.1713389685,1521,6075,733,27.75380711
Quito,5,8,5,8,-78.43374138,-0.1052887364,-78.45388552,-0.1056700852,216,2551,8,44.15192308
Quito,5,8,5,8,-78.52894005,-0.2800718067,-78.51152312,-0.2458202059,761,5148,161,30.888
Quito,5,8,5,8,-78.45915882,-0.1625952852,-78.46658441,-0.1553256571,532,2187,230,26.07019868
Quito Cabify Executive,5,8,5,8,-78.47526539,-0.1652832807,-78.47513802,-0.16392734,83,155,54,19.24137931
Quito,5,8,5,8,-78.48242541,-0.1065999962,-78.50393827,-0.1049809751,591,4162,81,29.37882353
Quito,5,8,5,8,-78.4736304,-0.18694828,-78.48112453,-0.2041197868,528,3280,111,28.31654676
Quito,5,8,5,8,-78.4829393,-0.12114864,-78.49121294,-0.1032557154,421,2925,114,34.29967427
Quito,5,8,5,9,-78.46635718,-0.1456048318,-78.48216154,-0.1176173,896,4393,400,31.88467742
Quito,5,8,5,9,-78.48085915,-0.1759393258,-78.49230749,-0.1940596177,1287,2656,1112,54.63771429
Quito,5,8,5,8,-78.47586492,-0.1620924353,-78.47650802,-0.15244768,174,1116,7,24.05748503
Quito,5,9,5,9,-78.50083198,-0.1302478306,-78.49379767,-0.1264597205,555,1214,404,28.94304636
Quito,5,9,5,9,-78.45901284,-0.1626040522,-78.46093804,-0.1547872731,553,2127,300,30.26561265
Quito,5,8,5,9,-78.46184955,-0.1356649179,-78.46422702,-0.15880494,3455,11486,914,16.2729634
Quito,5,9,5,9,-78.46324715,-0.136677272,-78.47226502,-0.1444881,337,1882,95,27.99669421
Quito,5,9,5,9,-78.47949107,-0.2002600605,-78.48471515,-0.1719499976,905,3885,464,31.71428571
Quito Cabify Lite,5,9,5,9,-78.47451215,-0.1628899867,-78.47368214,-0.1608762918,114,254,47,13.64776119
Quito,5,8,5,9,-78.48249623,-0.1633912251,-78.50512192,-0.2146535592,2543,8389,910,18.49381506
Quito,5,9,5,9,-78.46382353,-0.130005905,-78.49157724,-0.1751155,1138,7173,384,34.24774536
Quito,5,9,5,10,-78.46838094,-0.1298066593,-78.47834567,-0.1381121783,487,1990,244,29.48148148
Quito,5,9,5,10,-78.46045162,-0.1628285887,-78.47445289,-0.1232451657,841,5453,246,32.99294118
Quito,5,10,5,10,-78.47793119,-0.1652257992,-78.47594318,-0.18304248,497,2818,187,32.72516129
Quito,5,10,5,10,-78.49476232,-0.1867720434,-78.47967547,-0.07174526861,1222,13106,61,40.63875969
Quito,5,10,5,10,-78.45862135,-0.1624180779,-78.47375531,-0.1613261633,474,3185,83,29.32480818
Quito,5,10,5,11,-78.45548731,-0.106253412,-78.4314336,-0.087285668,1249,5109,641,30.25065789
Quito,5,10,5,11,-78.49179571,-0.1237477149,-78.45350009,-0.09601022001,1082,9074,184,36.37683742
Quito,5,11,5,11,-78.46297029,-0.1367891179,-78.47018534,-0.1680356,722,4832,196,33.07072243
Quito,5,10,5,11,-78.47619284,-0.08990852236,-78.47968601,-0.09124300957,2128,16669,418,35.09263158
Quito,5,11,5,11,-78.44213434,-0.1066746761,-78.4591772,-0.1625300107,794,13798,78,69.37541899
Quito,5,11,5,11,-78.53221388,-0.2735047425,-78.5233055,-0.2616907536,741,5568,406,59.83522388
Quito,5,11,5,11,-78.49580922,-0.1612774732,-78.49343217,-0.172467644,368,2592,14,26.35932203
Quito,5,8,5,11,-78.55478908,-0.2835295369,-78.53904122,-0.25190286,12622,31247,1123,9.782520219
Quito,5,11,5,11,-78.46261108,-0.1303872075,-78.46074959,-0.1254656068,607,3381,153,26.80969163
Quito,5,11,5,11,-78.55814125,-0.2918927837,-78.5587101,-0.2872961,190,679,90,24.444
Quito,5,11,5,11,-78.47622995,-0.08938307596,-78.47562314,-0.1390968795,1051,6827,196,28.74526316
Quito,5,11,5,11,-78.45912287,-0.1626494253,-78.49867432,-0.1343642417,1535,7732,528,27.64170804
Quito,5,11,5,11,-78.4943064,-0.19365524,-78.47175391,-0.1643127436,1074,5237,410,28.39337349
Quito,5,12,5,12,-78.48954199,-0.1800166568,-78.49792687,-0.1936843063,289,2173,20,29.08104089
Quito,5,12,5,12,-78.4226841,-0.3048775051,-78.44307371,-0.322469212,949,7109,150,32.03053817
Quito,2,11,2,11,-78.50033574,-0.1980869974,-78.52049854,-0.2475041869,1766,6833,666,22.36254545
Quito,5,12,5,12,-78.46516897,-0.1421368406,-78.45927148,-0.16256862,666,4001,182,29.75950413
Quito,5,12,5,12,-78.52840294,-0.2759936636,-78.51614414,-0.2808982645,571,3729,86,27.67917526
Quito,5,12,5,12,-78.56253785,-0.3009772745,-78.54213782,-0.32800136,1271,5747,517,27.43925729
Quito,5,12,5,12,-78.47623077,-0.08996278803,-78.45124347,-0.1029696474,1006,6933,182,30.28980583
Quito,5,12,5,12,-78.45991835,-0.1249497577,-78.4644108,-0.1380619638,2084,5601,81,10.06669995
Quito,5,12,5,12,-78.54961925,-0.263774952,-78.54667637,-0.2685475807,778,3738,290,27.57540984
Quito,5,12,5,12,-78.46505204,-0.1379850479,-78.46387099,-0.1363413733,134,421,53,18.71111111
Quito,5,12,5,12,-78.44938193,-0.3110660886,-78.4463867,-0.3318902642,982,3000,565,25.89928058
Quito,5,1,5,1,-78.44894333,-0.3273097038,-78.45161779,-0.3121954531,597,2349,282,26.84571429
Quito,5,12,5,1,-78.47613086,-0.08915749333,-78.4980579,-0.1057738,963,5211,283,27.58764706
Quito,5,1,5,1,-78.44108341,-0.2868687658,-78.47398181,-0.2898988871,795,5406,133,29.39818731
Quito,5,1,5,1,-78.50133025,-0.1372474315,-78.49682294,-0.1236704788,249,2193,53,40.27959184
Quito,5,1,5,1,-78.47626041,-0.08956460871,-78.5041278,-0.1101279943,689,4372,189,31.4784
Quito,5,2,5,2,-78.45915617,-0.1627017875,-78.48206901,-0.1674516819,557,3103,182,29.7888
Quito,5,2,5,2,-78.48727773,-0.1303367698,-78.48350241,-0.1257647131,256,1082,106,25.968
Quito,5,2,5,2,-78.47621424,-0.08982929008,-78.45354022,-0.1023496268,617,4640,120,33.60965795
Quito,4,2,4,3,-78.50327668,-0.1837026369,-78.48593324,-0.19074366,1092,4140,314,19.15681234
Quito,5,2,5,2,-78.50974816,-0.1846344837,-78.50482508,-0.2128472327,642,4254,171,32.51464968
Quito,5,2,5,2,-78.52800486,-0.2633777719,-78.54315549,-0.2836491419,686,4020,199,29.71663244
Quito,5,2,5,2,-78.47999444,-0.1311459545,-78.48705595,-0.1323921388,197,1518,14,29.86229508
Quito,5,2,5,3,-78.47643566,-0.08988734179,-78.48410818,-0.105849736,614,3767,205,33.15696822
Quito,5,2,5,3,-78.4771878,-0.1851246712,-78.50408828,-0.1853201512,1082,3751,585,27.17022133
Quito,5,2,5,3,-78.48243086,-0.1844702656,-78.50119639,-0.2124014771,855,4285,319,28.77985075
Quito,5,2,5,3,-78.47089131,-0.1362229996,-78.50445728,-0.2256514245,2258,11958,742,28.39630607
Quito,5,3,5,3,-78.45930675,-0.1629690584,-78.4636323,-0.1644936346,1353,5740,730,33.16853933
Quito,5,3,5,3,-78.47642601,-0.08986400787,-78.47253572,-0.144586203,1008,7258,237,33.88949416
Quito,5,3,5,3,-78.46162151,-0.1623302805,-78.45896467,-0.1624500669,80,308,30,22.176
Quito,5,3,5,3,-78.49871811,-0.2109340242,-78.44892078,-0.08974433778,2645,18462,504,31.04306399
Quito,5,3,5,4,-78.54132982,-0.27103241,-78.54033722,-0.2688653593,508,345,415,13.35483871
Quito,5,3,5,4,-78.4590676,-0.1625924124,-78.48803135,-0.2080461429,1347,8329,375,30.84814815
Quito,5,4,5,4,-78.54520856,-0.2755722605,-78.55505352,-0.26851628,337,2113,80,29.59844358
Quito,5,3,5,4,-78.43955071,-0.2178871861,-78.49609423,-0.2050449742,4211,13369,3837,128.6855615
Quito,5,4,5,4,-78.53380468,-0.2478706241,-78.53143487,-0.2440972064,209,825,43,17.89156627
Quito,5,4,5,4,-78.45815556,-0.1265010385,-78.45895835,-0.1264694225,344,89,341,106.8
Quito,5,3,5,4,-78.4590676,-0.1625924124,-78.48803135,-0.2080461429,1347,8329,375,30.84814815
Quito,5,5,5,5,-78.52452087,-0.25096735,-78.52696763,-0.242633952,266,1125,91,23.14285714
Quito,5,4,5,5,-78.47473414,-0.17732526,-78.49206649,-0.2053893009,2275,6488,1251,22.809375
Quito,5,5,5,5,-78.53011621,-0.2401777701,-78.51635766,-0.2531274423,688,2836,224,22.00344828
Quito,5,5,5,5,-78.49937982,-0.1985035123,-78.4834435,-0.13797232,1314,7950,398,31.24454148
Quito,5,5,5,5,-78.48380902,-0.1415839629,-78.4861481,-0.1376497938,141,860,11,23.81538462
Quito,5,5,5,5,-78.51528026,-0.253353584,-78.5341928,-0.2519206827,641,2940,212,24.67132867
Quito,5,5,5,5,-78.48463486,-0.1529314964,-78.4913536,-0.15593988,364,1045,195,22.26035503
Quito,5,5,5,5,-78.52965327,-0.238570936,-78.52968545,-0.2289456005,463,1788,163,21.456
Quito,5,5,5,5,-78.49218371,-0.1572706735,-78.50088085,-0.1702778462,445,2618,143,31.20794702
Quito,5,5,5,6,-78.5317758,-0.2745311723,-78.49981935,-0.2111688219,2013,9652,841,29.64778157
Quito,5,5,5,6,-78.4921053,-0.2054121388,-78.50662262,-0.18133948,3215,5845,2293,22.82212581
Quito,5,6,5,6,-78.49184756,-0.18435592,-78.48842378,-0.18574348,546,732,399,17.92653061
Quito,5,6,5,6,-78.51149974,-0.220164884,-78.4926637,-0.202827342,1517,3199,1131,29.83523316
Quito,5,6,5,6,-78.51328242,-0.2246467501,-78.51326319,-0.2386926718,661,2797,277,26.221875
Quito,5,4,5,5,-78.45886396,-0.1628479285,-78.50139445,-0.1492716242,1824,6711,905,26.28900979
Quito,5,6,5,6,-78.433853,-0.0682557,-78.4272245,-0.08848628,1029,3332,558,25.46751592
Quito,5,6,5,6,-78.45947376,-0.1626403115,-78.4591016,-0.1624801208,580,109,558,17.83636364
Quito,5,6,5,6,-78.53018349,-0.2554464285,-78.52708606,-0.2668332349,475,1806,204,23.99114391
Quito,5,6,5,7,-78.4907844,-0.1805806,-78.4872634,-0.2016889607,1747,4439,1158,27.13140917
Quito,5,6,5,7,-78.4761215,-0.09045838043,-78.48838974,-0.1755116758,2152,11367,672,27.64945946
Quito,5,6,5,7,-78.49173248,-0.2036562894,-78.50190522,-0.2275084722,1829,5580,803,19.57894737
Quito,5,6,5,7,-78.49753521,-0.1607723562,-78.50408996,-0.144206178,833,5101,184,28.29522342
Quito,5,6,5,7,-78.44260486,-0.1128148886,-78.46495578,-0.14770552,1170,9741,171,35.1027027
Quito,5,6,5,7,-78.45910454,-0.1625157258,-78.47543803,-0.1854555165,2224,5094,1162,17.26779661
Quito,5,7,5,7,-78.48460303,-0.1944577791,-78.482257,-0.1912064,354,934,177,18.99661017
Quito,5,7,5,7,-78.53932758,-0.2890868662,-78.54919627,-0.3588121664,1653,10990,312,29.5033557
Quito,5,7,5,7,-78.5058295,-0.222228905,-78.5063842,-0.2297046827,1120,2279,773,23.64380403
Quito,5,7,5,7,-78.52586432,-0.2760765338,-78.54767438,-0.2669008721,692,3911,230,30.47532468
Quito,5,7,5,7,-78.48214636,-0.19148442,-78.49514106,-0.1672811263,1310,4840,592,24.26740947
Quito,5,7,5,7,-78.5013175,-0.211788948,-78.4907918,-0.202704232,379,1927,79,23.124
Quito,5,7,5,7,-78.49802359,-0.1607389015,-78.49809161,-0.16070677,1466,2287,1114,23.38977273
Quito,5,7,5,7,-78.52190906,-0.2540971006,-78.52460538,-0.2525327145,767,2049,463,24.26447368
Quito,5,7,5,7,-78.4909152,-0.202785872,-78.49564951,-0.1982254002,521,872,145,8.34893617
Quito,5,7,5,8,-78.48816174,-0.1901798549,-78.48532685,-0.2088308458,455,2200,45,19.31707317
Quito,5,8,5,8,-78.52991927,-0.2713403183,-78.52061788,-0.2737788617,344,1925,48,23.41216216
Quito,5,8,5,8,-78.48125086,-0.1815183851,-78.47754923,-0.1706829047,398,1560,184,26.24299065
Quito,5,8,5,8,-78.45916182,-0.1625214308,-78.46981344,-0.1383001334,872,3817,450,32.56208531
Quito,5,8,5,8,-78.48134148,-0.1798078548,-78.48294903,-0.1927332595,420,1694,234,32.78709677
Quito,5,8,5,8,-78.52432556,-0.2526383112,-78.55787995,-0.2570282375,1490,6553,549,25.06992561
Quito,5,8,5,8,-78.49785687,-0.199457428,-78.4813582,-0.1301161858,1856,10732,414,26.79278779
Quito,5,8,5,8,-78.45916227,-0.1626678074,-78.46249595,-0.1626794243,1112,5153,400,26.05449438
Quito,5,8,5,9,-78.52426818,-0.2531169359,-78.55369074,-0.2588567225,979,4753,397,29.4
Quito,5,9,5,9,-78.55334611,-0.2586456325,-78.52458991,-0.2526654153,655,4420,183,33.71186441
Quito,5,9,5,9,-78.48770766,-0.1884737774,-78.48075351,-0.107278832,1168,10018,3,30.95690987
